,node.id,symbol
12433,730556,HLA-DOA
12434,731538,OR5D13
12435,734386,KCNE3
12436,707032,CHIA
12437,706385,MGAT4C
12438,715602,B3GAT1
12439,725164,ADCY9
12440,738195,DCC
12441,710774,CYP2B6
12442,724357,DYNC1I1
12443,706195,GYS1
12444,724023,HSPA6
12445,715634,PIGA
12446,738954,CREB5
12447,726668,FLNC
12448,737963,FGF1
12449,735355,NDUFB11
12450,708473,PLA2G2F
12451,740666,CACNG5
12452,724303,C1R
12453,722657,RBL1
12454,731299,CALM2
12455,701449,ACOX1
12456,715806,DHRS3
12457,735326,NDUFA6
12458,730104,HCK
12459,725378,CCND3
12460,732046,MAP2K1
12461,708338,PLA2G4A
12462,728091,CPB2
12463,733883,ADCY2
12464,735874,ADCY9
12465,731425,OR6C74
12466,715119,UQCRQ
12467,721508,CDC42
12468,726722,PIK3R3
12469,739274,PIK3R5
12470,725939,GDF7
12471,730623,BHLHE41
12472,736488,PLCB1
12473,715752,THTPA
12474,737840,RXRA
12475,710800,UGT1A3
12476,740359,HLA-G
12477,738507,MAPK10
12478,714831,DNMT3A
12479,736404,IFNG
12480,724107,FLT1
12481,736098,ARPC3
12482,725371,WNT9B
12483,729343,CASP3
12484,740352,FASLG
12485,732267,IKBKB
12486,736808,HLA-DRB5
12487,711778,GSTZ1
12488,715868,AMY2A
12489,732768,CDC26
12490,739143,WNT6
12491,723641,UBE2D2
12492,703279,DCK
12493,739428,STAT5A
12494,723845,FUCA1
12495,729657,VAV3
12496,701719,FDFT1
12497,718954,POLR2H
12498,715922,DCTD
12499,707877,PIK3C2G
12500,721773,INPP4B
12501,737009,IL12A
12502,726070,UNC5D
12503,711239,PMVK
12504,737366,PPP2R1B
12505,739584,TCF7L1
12506,711526,SARS2
12507,714803,AMD1
12508,721584,CHUK
12509,703285,TK2
12510,716711,PLCD1
12511,740116,C8A
12512,720419,SHC4
12513,720378,PAK4
12514,724096,CXCR2
12515,732109,ITGB6
12516,730365,PIK3CG
12517,725078,PLCB3
12518,737031,PIK3CB
12519,704720,DDC
12520,722247,AVPR1A
12521,728854,AIM2
12522,733755,ITPR3
12523,714574,NT5C1A
12524,730116,PIK3R1
12525,711383,CTH
12526,731520,OR52A5
12527,726784,LAMB3
12528,735562,NCAM1
12529,726884,PAK6
12530,719974,CACNA1H
12531,720109,PAK1
12532,739832,PRKCG
12533,714663,RRM2
12534,737555,COL4A4
12535,726786,LAMC2
12536,722199,P2RY14
12537,714988,PPT1
12538,714819,PYCR1
12539,706399,MAN2A1
12540,707917,PIGC
12541,729997,PRKCD
12542,729057,IL13RA1
12543,720465,MYC
12544,708094,PLA2G3
12545,710807,UGT2A3
12546,726888,RAC1
12547,719977,CACNA2D4
12548,721422,CSK
12549,721435,PIK3R1
12550,711981,ADH1B
12551,718395,NUP133
12552,726867,RAPGEF1
12553,703598,SDS
12554,719088,POLA1
12555,733113,PPARA
12556,710316,PDXK
12557,737545,ITGB1
12558,722766,MAD2L1
12559,707541,B3GAT3
12560,722100,GRM6
12561,712293,CES5A
12562,724736,PPP3CC
12563,708783,SPTLC3
12564,726770,COL11A2
12565,703462,GOT1
12566,723012,RRM2
12567,724371,TUBAL3
12568,724038,CHMP1B
12569,714529,MGAM
12570,709534,LDHB
12571,724090,CCR5
12572,732795,CCNB3
12573,731384,OR56B4
12574,715357,PAFAH1B2
12575,704730,MAOA
12576,736748,MAPK9
12577,735390,COX8A
12578,720479,BRAF
12579,733995,CAMK2D
12580,739792,NFKB1
12581,719923,RASGRP2
12582,731776,TAS2R60
12583,724792,CAPN2
12584,736036,TUBA4A
12585,720371,RPS6KB1
12586,724923,CACNA1C
12587,731984,MYL12B
12588,725060,ACTG2
12589,739095,NTRK1
12590,714843,NOS1
12591,734099,PRSS3
12592,723546,MAN1A1
12593,703289,TYMS
12594,707647,AGPAT9
12595,725056,ARHGEF11
12596,722130,CYSLTR1
12597,731720,GNB3
12598,719842,PTPRR
12599,728079,PROC
12600,733336,CD28
12601,737423,ARAF
12602,721428,RHOA
12603,737115,ACTN2
12604,731478,OR8D2
12605,738730,PRKCB
12606,731656,OR6K2
12607,731447,OR8G1
12608,738216,APC
12609,726061,RASA1
12610,730578,ITGA4
12611,711800,UGT2B7
12612,729336,IFNA14
12613,728871,IFNA8
12614,733129,RXRG
12615,710752,CYP1A1
12616,726729,PIP5K1C
12617,732084,BDKRB2
12618,700051,ENO2
12619,733385,FAS
12620,706402,MAN1A2
12621,711053,EARS2
12622,722034,P2RX6
12623,726077,EPHA1
12624,728433,TAB2
12625,729890,SOS1
12626,734861,UQCRC2
12627,737059,GNAS
12628,737565,LAMB1
12629,727052,THBS4
12630,708447,CYP4F3
12631,724831,NTRK1
12632,708118,PPAP2A
12633,729170,ITGA1
12634,731572,OR4M2
12635,722138,LTB4R
12636,729689,CD8B
12637,725036,PPP1CB
12638,739750,LAMA3
12639,725793,STK36
12640,738488,RAF1
12641,721001,IFNA13
12642,702206,SRD5A1
12643,726278,PLA2G2F
12644,730697,CAMK2B
12645,728886,RIPK1
12646,722849,PPP3CB
12647,722615,CDC25C
12648,712017,UGT1A7
12649,722503,ORC6
12650,718388,SEC13
12651,732454,CBLB
12652,728789,MAPK10
12653,705838,GGT7
12654,703821,GOT2
12655,730731,GRIN2D
12656,728283,HLA-DOB
12657,714849,CKM
12658,732995,WNT2
12659,732389,ARAF
12660,701076,MCAT
12661,700016,ALDH1A3
12662,736439,TNF
12663,715043,CYP2R1
12664,704781,TRMT11
12665,737748,PRKCB
12666,716700,PIP5K1B
12667,703229,ENTPD5
12668,723017,SERPINB5
12669,731364,OR9A2
12670,703932,AUH
12671,704740,HNMT
12672,729446,ITGB2
12673,726441,TYK2
12674,722284,EDNRA
12675,714489,CES5A
12676,740583,ATP2A2
12677,720662,GRIN2D
12678,735118,COX7A1
12679,736976,LAMB1
12680,726658,ITGA5
12681,724789,CASP10
12682,738948,CREB1
12683,736185,MAPK13
12684,714473,LALBA
12685,715296,PLA2G2A
12686,729591,IKBKG
12687,720712,PLCB2
12688,734341,PRSS1
12689,724135,ARRB2
12690,730420,NCF1
12691,726740,ARHGAP35
12692,736743,MAPK1
12693,728725,IFIH1
12694,737340,CLDN4
12695,730571,CCR10
12696,735827,ATP6V1E1
12697,725334,WNT5A
12698,732147,FGF4
12699,705240,ASMT
12700,710996,UGT2B10
12701,714858,PSPH
12702,724780,PRKX
12703,719433,ACSBG2
12704,723530,SEC23A
12705,735029,UBE2L3
12706,711012,HCCS
12707,733145,MAPK9
12708,705928,GLUD1
12709,714783,PSAT1
12710,733079,CPT1B
12711,721676,PLCE1
12712,735495,CLTB
12713,736519,TGFB1
12714,719933,GNG12
12715,723584,EIF2AK2
12716,738371,PAK2
12717,727276,HLA-DQA2
12718,739857,PIK3R1
12719,721730,CDIPT
12720,737847,RARA
12721,725122,PLA2G2E
12722,731006,CALML3
12723,704858,ALDH3A1
12724,737530,WNT8B
12725,725703,LFNG
12726,727683,TJP1
12727,740314,CD28
12728,702751,AK7
12729,734046,ATP2B2
12730,715124,UQCRC1
12731,711769,GSTA4
12732,723307,ANAPC13
12733,731634,OR51G1
12734,733890,ADCY4
12735,723176,ANAPC4
12736,732999,WNT7A
12737,729875,SYK
12738,725885,RPS6KB1
12739,721547,PTK2B
12740,705605,ALDH1B1
12741,738603,HRAS
12742,732099,ITGAE
12743,729352,CD48
12744,735612,HSPA5
12745,731440,OR2K2
12746,718836,PATL1
12747,725446,PPP2R5C
12748,728731,RELA
12749,733718,ADRA1D
12750,734147,CD38
12751,731455,OR10H1
12752,708309,AGPS
12753,736763,GNAI2
12754,739285,MAPK3
12755,736090,TUBB6
12756,701059,FASN
12757,720146,JUN
12758,708788,GLA
12759,711033,PPOX
12760,738742,SOS2
12761,722273,NPY5R
12762,731646,OR51G2
12763,737102,COL4A5
12764,731396,OR8H1
12765,715345,PHOSPHO1
12766,702198,UGT2B4
12767,723954,HYAL1
12768,709575,DLAT
12769,700088,HK2
12770,725500,WNT8B
12771,709280,ST3GAL2
12772,740135,HLA-DOA
12773,710698,ADH6
12774,735074,NDUFC1
12775,715145,COX8C
12776,724221,PML
12777,728754,IFNA14
12778,740890,ABL2
12779,731623,OR1F1
12780,729813,AKT2
12781,738205,PIK3CB
12782,740029,CD40LG
12783,721411,CXCL12
12784,707425,CHSY1
12785,720609,SLC8A1
12786,735106,UQCRC2
12787,733594,DYNC1I1
12788,705973,GGT1
12789,733416,NR5A2
12790,730909,BAD
12791,722577,WEE2
12792,726096,EPHB3
12793,720120,MAP3K11
12794,729120,IFNW1
12795,734434,COL9A1
12796,704485,ASL
12797,728141,MASP1
12798,721137,CXCL11
12799,722597,CDKN1B
12800,704294,SUV420H2
12801,722536,ATM
12802,734960,ATF6
12803,737537,WNT5B
12804,733122,STK11
12805,711961,GSTA2
12806,735868,ACTB
12807,726036,ABLIM1
12808,732599,MAP3K4
12809,709842,ABAT
12810,700003,ALDOB
12811,710190,TPK1
12812,715215,AK7
12813,740695,ITGA4
12814,732463,FLOT1
12815,722496,MCM3
12816,719961,CACNA1B
12817,724671,RPS6KA6
12818,722298,C3AR1
12819,720781,SLC25A4
12820,706013,GSTP1
12821,736686,THBS4
12822,731433,OR1C1
12823,728495,IL12B
12824,732314,PKLR
12825,728869,IFNA6
12826,715684,FUT9
12827,727079,ITGB7
12828,724334,EEA1
12829,706678,GALNT6
12830,726465,AKT2
12831,737978,FGF21
12832,712303,UGT1A5
12833,737862,PIAS3
12834,727077,ITGB5
12835,736889,TLR2
12836,732682,GRB2
12837,726424,MAPK9
12838,727070,SDC4
12839,728472,TLR8
12840,729118,IFNB1
12841,703962,PCCB
12842,729712,MAPK9
12843,726901,ACTG1
12844,721403,CCL23
12845,720988,IFNE
12846,730417,CYBA
12847,738884,NFKBIA
12848,725941,BMP8A
12849,740041,HLA-B
12850,715783,MTHFS
12851,718381,NUP93
12852,738452,ERBB2
12853,731314,OR5I1
12854,737827,GSTP1
12855,735942,ATP6V1G1
12856,729406,SHC4
12857,724369,TUBA3C
12858,720739,F2R
12859,729419,VAV2
12860,711378,GLUL
12861,716729,INPP4A
12862,723564,UBE2G2
12863,732457,IRS1
12864,726766,COL6A1
12865,714463,PAPSS2
12866,705771,CBS
12867,728411,MAPK12
12868,734157,ADCY8
12869,722784,CDC26
12870,730004,LYN
12871,714874,ADH5
12872,715416,EPHX2
12873,702646,PRPS1
12874,730593,MAP3K14
12875,711968,GSTM5
12876,733909,ITPR3
12877,726311,PIK3R2
12878,703555,SRR
12879,735129,COX7A2L
12880,740070,IFNA14
12881,737896,GLI1
12882,727484,MET
12883,704895,TYR
12884,719994,FGF11
12885,703227,CANT1
12886,719851,MAP4K4
12887,724774,PRKACB
12888,720046,AKT3
12889,706671,ST6GALNAC1
12890,740880,MYH9
12891,722151,LPAR4
12892,722880,YWHAZ
12893,707445,B4GALT7
12894,722891,SMC1A
12895,724844,IL3
12896,704300,GLT25D1
12897,726645,ITGB5
12898,735925,ATP6V0A4
12899,715571,GALNTL1
12900,740724,TPM2
12901,736220,ACTG1
12902,724389,TCIRG1
12903,737874,E2F1
12904,730977,TP73
12905,737000,TLR2
12906,700269,MDH2
12907,723234,CBLB
12908,732344,ACACB
12909,720456,PIK3R3
12910,715547,MGAT4C
12911,711798,UGT2A2
12912,727637,PRKCD
12913,727003,LAMB1
12914,733669,ATP6V1C2
12915,739626,PIK3R2
12916,723537,UFD1L
12917,734853,UQCR11
12918,726302,AKT2
12919,721382,CCL28
12920,725753,WNT7A
12921,733929,GNAS
12922,715815,ENPP1
12923,737820,CTBP1
12924,706668,GCNT3
12925,731689,CLCA4
12926,730408,CTNNA1
12927,723693,SAR1A
12928,712047,CYP2A13
12929,725129,PLA2G2F
12930,726020,NFATC1
12931,707788,IMPA2
12932,722279,MC4R
12933,715351,PEMT
12934,722291,APLNR
12935,728400,IFNA17
12936,705980,GPX2
12937,733899,GNAQ
12938,707018,CYB5R1
12939,725829,THBS3
12940,700353,RPIA
12941,736491,PLCB4
12942,740818,CD40
12943,726731,ACTN4
12944,718978,ZNRD1
12945,739125,GLI3
12946,737888,FAS
12947,723318,TST
12948,707614,PNLIPRP1
12949,735813,TCIRG1
12950,724689,PIK3CB
12951,715437,TBXAS1
12952,714916,MTR
12953,730193,PLD1
12954,703489,ALDH5A1
12955,730443,ITK
12956,721738,PIK3R2
12957,728780,DAK
12958,736739,NFKB1
12959,740807,DAG1
12960,706375,MGAT5
12961,721537,TIAM1
12962,733969,SSTR2
12963,731593,OR1L6
12964,702219,CYP7A1
12965,740831,HLA-DRB1
12966,708077,CHKB
12967,737708,CCDC6
12968,711947,CYP2D6
12969,739100,LEF1
12970,738705,PDGFB
12971,729195,IL5RA
12972,703177,POLR1A
12973,723722,SSR2
12974,731562,OR6C76
12975,706003,GSTA5
12976,734377,CPB2
12977,715509,ALG6
12978,727911,TUBB8
12979,730847,PIK3R3
12980,722257,SSTR5
12981,732169,FGF19
12982,735665,ARPC3
12983,701700,CYP51A1
12984,735604,C5
12985,740682,CACNA2D2
12986,725918,SMURF2
12987,718470,PABPC4L
12988,728376,MAPK1
12989,727241,SELL
12990,733083,G6PC2
12991,737397,MAPK14
12992,733895,PRKACB
12993,727173,CD8A
12994,720976,PDGFRB
12995,724346,NOX1
12996,715299,PLA2G2F
12997,700081,GPI
12998,705578,EHHADH
12999,727869,PRKCG
13000,736895,CCR5
13001,700492,DCXR
13002,734067,ATP1B2
13003,737207,FCGR2C
13004,706409,MGAT4A
13005,702875,PKLR
13006,720361,STAT5B
13007,719789,POLD1
13008,730099,FCGR2A
13009,715884,ACSM5
13010,723818,CTSL2
13011,702847,PAPSS2
13012,734381,PGA3
13013,707434,CSGALNACT1
13014,740645,TCF7L1
13015,701080,ACACB
13016,723559,SYVN1
13017,737289,MAVS
13018,738941,IKBKB
13019,714676,LDHB
13020,708093,PLA2G2C
13021,731379,OR10A5
13022,700024,ADH1A
13023,735865,SEC61A2
13024,704931,METTL2B
13025,725410,CUL1
13026,728446,TLR9
13027,700494,CRYL1
13028,700042,LDHC
13029,738481,NFKB1
13030,731389,OR4C6
13031,730249,PRKCB
13032,731675,CNGA4
13033,729836,FCGR2B
13034,740884,MYH14
13035,732432,RAPGEF1
13036,740708,ITGB6
13037,718783,EXOSC1
13038,711970,GSTT1
13039,724850,TNF
13040,738263,TCF7
13041,739465,CBL
13042,726272,PLA2G2C
13043,725623,SOS2
13044,729858,PPP3CC
13045,725920,TGFBR2
13046,731954,PIP4K2A
13047,740034,TPO
13048,736432,MAPK1
13049,735173,UBE2J1
13050,729579,IL4
13051,718341,GEMIN7
13052,726820,CCND3
13053,736919,TYK2
13054,732151,FGF8
13055,730890,MAPK3
13056,700040,LDHA
13057,703585,PIPOX
13058,710713,LRAT
13059,718432,EIF1B
13060,725844,NODAL
13061,703192,POLR2L
13062,726859,SHC3
13063,728768,TBK1
13064,734141,ATP2A3
13065,705236,CYP1A1
13066,714876,ADH7
13067,726305,PIK3R5
13068,718611,SAP18
13069,726691,PPP1CA
13070,700047,PKM2
13071,715481,PNLIPRP1
13072,739492,PIK3R1
13073,731998,GIT1
13074,727669,CLDN1
13075,737430,PIK3CB
13076,730699,CAMK2G
13077,731668,OR3A3
13078,740643,TCF7
13079,740503,MYBPC3
13080,714990,PPT2
13081,736214,PFN4
13082,732387,TSC2
13083,724012,VPS37A
13084,727747,MRAS
13085,734497,FXYD2
13086,706978,HK3
13087,730038,PLA2G2A
13088,701445,CPT1B
13089,718652,CLP1
13090,711035,UROS
13091,730680,PRKCA
13092,706685,GALNT3
13093,732415,AKT3
13094,731786,TAS2R10
13095,705751,MAT2A
13096,715615,EXTL2
13097,735534,CREB3L1
13098,730372,ACTB
13099,732053,BRAF
13100,711954,CYP2C9
13101,736402,TLR2
13102,706183,UGT1A3
13103,732997,WNT5A
13104,739768,CHUK
13105,728643,SUGT1
13106,715876,HAO1
13107,740697,ITGA7
13108,718496,EIF4G2
13109,701413,ADH4
13110,720082,TGFBR1
13111,704023,ACAD8
13112,702688,POLR3F
13113,724009,FAM125A
13114,731414,OR9Q2
13115,705600,AOC2
13116,729304,IFNG
13117,729000,STAT3
13118,727733,MYH13
13119,703159,RRM2
13120,724084,EPN3
13121,714997,MVD
13122,738207,PIK3CG
13123,737108,COL5A3
13124,737376,PIAS2
13125,739890,SOS2
13126,730959,MAPK12
13127,736304,TLR2
13128,715534,MAN2A2
13129,705596,SRM
13130,740099,C5
13131,705094,AOC2
13132,739132,BMP2
13133,739730,PIK3CD
13134,724807,PIK3R5
13135,727486,IGF1R
13136,719833,DUSP6
13137,728111,C9
13138,734821,NDUFB3
13139,700692,FBP2
13140,720484,NRAS
13141,731526,OR52D1
13142,721786,SYNJ2
13143,706914,UGT1A1
13144,705978,GPX6
13145,722114,GHRHR
13146,719471,ME1
13147,735663,ARPC5
13148,740619,ITGB5
13149,706434,ALG8
13150,718516,EIF2B2
13151,736910,TGFB1
13152,730235,DNM1L
13153,722389,CHRNA4
13154,730162,RAC1
13155,710003,ACSM2B
13156,701372,ACADVL
13157,730902,RAPGEF1
13158,727947,MAPK1
13159,723599,UBQLN3
13160,710356,NT5C
13161,728594,NOD1
13162,707769,INPP5K
13163,702971,PRHOXNB
13164,700375,PGLS
13165,736736,NFKBIB
13166,738635,PDPK1
13167,739227,FGF3
13168,736869,LAMB1
13169,728399,IFNA16
13170,700008,ALDH1B1
13171,728993,CREBBP
13172,736971,LAMA1
13173,724545,CAT
13174,724811,PIK3CG
13175,719966,CACNA1S
13176,739191,TCF7
13177,740701,ITGA8
13178,719401,FABP6
13179,738276,BAX
13180,737805,TGFBR1
13181,724982,UQCRB
13182,737727,PLD1
13183,701033,UGT2B10
13184,735856,PRKACA
13185,722157,GPR50
13186,703945,BCAT2
13187,706694,WBSCR17
13188,725029,MYL6B
13189,727259,CDH5
13190,725148,MAPK1
13191,715013,DHCR7
13192,734173,RAC1
13193,715100,NDUFB9
13194,711702,CYP2C8
13195,731423,OR4D11
13196,735695,CBLC
13197,702478,SDHB
13198,720627,PPP3R2
13199,724048,VTA1
13200,701765,CYP2R1
13201,740769,TGFB2
13202,701402,ACAA2
13203,727180,CD40
13204,703525,PPAT
13205,737305,CHUK
13206,727944,GUCY1B3
13207,740064,IFNA5
13208,730913,NFKBIA
13209,702716,POLR1C
13210,725792,SUFU
13211,737881,CCNE2
13212,737559,FN1
13213,711044,HMBS
13214,708436,ALOX12B
13215,715218,AK4
13216,722197,P2RY11
13217,716695,PIP5K1C
13218,723797,ATP6V0A2
13219,703183,POLR2C
13220,715159,ATP6V0D2
13221,733109,PRKAG1
13222,729321,CD247
13223,728275,HLA-E
13224,721943,TSHB
13225,715139,COX7C
13226,720794,ATP2A2
13227,706343,DPM3
13228,704535,GOT1
13229,718659,CPSF2
13230,729294,IFNGR1
13231,735725,SHC3
13232,701702,TM7SF2
13233,736857,PLA2G10
13234,732583,CAMK2G
13235,707637,LCLAT1
13236,728424,FADD
13237,731563,OR6C70
13238,735686,PIK3CA
13239,720942,CD40
13240,726089,EFNB1
13241,704280,SETD2
13242,740612,ITGA10
13243,738967,TGFA
13244,710383,AOX1
13245,728246,KIR2DL1
13246,740604,ITGA2
13247,730992,YWHAB
13248,740572,CACNA1S
13249,726685,MYL7
13250,718348,DKC1
13251,733142,STAT3
13252,738649,AKT1
13253,728751,IFNA8
13254,715105,NDUFS2
13255,727496,PTPRB
13256,737316,IFNA7
13257,737407,IFIT1
13258,739783,E2F1
13259,739281,PIK3R3
13260,728409,MAPK11
13261,721949,FSHB
13262,732295,PRKAA2
13263,714689,GGPS1
13264,729989,PIK3CG
13265,731442,OR5L2
13266,703272,POLE
13267,720074,GADD45B
13268,734888,COX6C
13269,730124,PLCG1
13270,737410,EIF3E
13271,707047,UGP2
13272,731494,OR52L1
13273,729250,HLA-DRB4
13274,727252,ICAM1
13275,704778,HEMK1
13276,727508,WASL
13277,721020,PDGFA
13278,718676,PABPC3
13279,729204,IL6R
13280,736775,TNF
13281,730536,TNFSF13
13282,735508,CASP8
13283,726852,VEGFB
13284,728900,NFKBIB
13285,729698,PTPN6
13286,711552,WARS2
13287,728226,RFX5
13288,724970,COX7C
13289,722875,YWHAQ
13290,739258,MDM2
13291,721592,PREX1
13292,721017,VEGFB
13293,735587,MAPK1
13294,719944,FGFR4
13295,726999,LAMA2
13296,708073,PCYT1B
13297,731908,PFN1
13298,727972,PDGFA
13299,723652,DNAJB12
13300,733917,PRKCB
13301,719857,PLA2G2C
13302,726846,IGF1
13303,729851,NFATC3
13304,730562,HLA-DQB1
13305,720746,HTR2C
13306,728431,AKT2
13307,721511,ADCY2
13308,739351,MDM2
13309,729312,SH3BP2
13310,733658,PCK2
13311,715187,ATP5O
13312,729309,PRKCB
13313,731468,OR1L3
13314,732115,FN1
13315,729448,KLRC1
13316,727280,HLA-DRB3
13317,723182,ANAPC2
13318,740495,TPM2
13319,708885,B4GALT4
13320,721159,TNF
13321,735938,ATP6V0E1
13322,715252,UPP1
13323,707944,PIGO
13324,724939,ATP2A2
13325,702677,ADCY3
13326,724150,PIP5KL1
13327,720936,TNFRSF17
13328,733363,HLA-DOA
13329,708940,ST3GAL6
13330,707773,ITPKB
13331,719441,SORBS1
13332,723638,UBE2E3
13333,734093,AMY2A
13334,740873,MYH1
13335,707762,IPMK
13336,737670,MTOR
13337,731011,PSEN2
13338,731369,OR13C8
13339,702669,PDE7A
13340,726512,CAMK4
13341,740471,ITGA10
13342,731740,TRPM5
13343,725444,PPP2R5A
13344,724068,RAB5B
13345,726889,RAC2
13346,732971,ADCY2
13347,704519,P4HA3
13348,732562,ADCY4
13349,724565,ECI2
13350,723021,SERPINE1
13351,736354,TAB1
13352,728296,TAP1
13353,706074,RRM1
13354,740013,HLA-DOB
13355,707514,ST3GAL2
13356,732805,PRKACB
13357,721581,RELA
13358,738415,NRAS
13359,735130,COX5A
13360,720831,ATP2B3
13361,726790,SPP1
13362,710379,NNMT
13363,715008,NSDHL
13364,714618,POLR2J
13365,733902,PLCB2
13366,725453,PRKACB
13367,709641,ACO1
13368,720402,NRG2
13369,727673,PARD6A
13370,721025,EPOR
13371,711703,CYP2C9
13372,715294,PLA2G3
13373,736469,SMAD3
13374,726344,MAP2K2
13375,739270,AKT1
13376,727285,CD80
13377,702691,POLR3A
13378,732035,VAV3
13379,734858,MT-CYB
13380,704289,SUV39H2
13381,709502,HAGHL
13382,727961,SOS1
13383,703471,ADSS
13384,731359,OR10Z1
13385,707548,XYLT2
13386,732751,KRAS
13387,721358,CCR10
13388,732758,AKT3
13389,737369,PPP2R2C
13390,729677,LCP2
13391,711435,SULT1A2
13392,708800,ACER1
13393,737342,CLDN7
13394,732592,MAPK13
13395,722860,PRKX
13396,739483,AKT1
13397,737326,IFNAR2
13398,739560,SPI1
13399,723616,HSPA1B
13400,725752,WNT6
13401,704734,ALDH3A1
13402,705286,ALDH1B1
13403,735903,MAPK11
13404,735714,WASF2
13405,708702,PLA2G2D
13406,727234,CD226
13407,719411,PPARG
13408,722211,PTGER1
13409,732959,GNAS
13410,718615,NXF5
13411,700503,UGT1A7
13412,734515,ADCY9
13413,728379,MAP3K8
13414,731532,OR52E8
13415,715337,ETNK2
13416,718634,SMG1
13417,726738,PXN
13418,728387,CXCL10
13419,730449,CXCR4
13420,728234,CTSL1
13421,731406,OR10G8
13422,710370,NADSYN1
13423,703454,ASNS
13424,708164,EPT1
13425,733225,PIK3CD
13426,725776,GSK3B
13427,729350,TNFRSF10A
13428,708177,PISD
13429,734876,ATP5G2
13430,739262,E2F3
13431,740090,FCGR2A
13432,732801,HSP90AB1
13433,727033,TNR
13434,733284,MTOR
13435,730747,ADCY1
13436,737160,C1QB
13437,731336,OR10AD1
13438,740337,HLA-DPB1
13439,711544,LARS
13440,725857,TFDP1
13441,724682,AKT1
13442,732828,CCNA2
13443,740847,HLA-G
13444,730639,PER2
13445,706168,UGDH
13446,735056,NDUFA4
13447,731769,TAS2R43
13448,739858,PIK3R2
13449,737864,PIAS1
13450,730619,CSNK1D
13451,738404,MAP2K1
13452,719091,PRIM2
13453,732438,HKDC1
13454,703845,LDHC
13455,704928,METTL6
13456,732774,ANAPC11
13457,724946,TPM1
13458,728308,HSPA1L
13459,705758,WBSCR22
13460,700056,PGAM1
13461,714561,IDO1
13462,739566,PPARD
13463,718378,NUP62
13464,731920,WASL
13465,709825,MUT
13466,727200,CNTN2
13467,728734,TRAF3
13468,730056,RAC3
13469,706990,FUK
13470,736527,PPP2R1B
13471,738761,PIK3CD
13472,715087,NDUFA7
13473,727977,ADRB1
13474,718834,EDC3
13475,700786,GLA
13476,721016,VEGFA
13477,736206,ROCK2
13478,731822,GNGT1
13479,733943,ATP1B1
13480,729074,CTF1
13481,725303,PPP3CB
13482,710139,SHMT2
13483,719756,RPA4
13484,726818,CCND1
13485,736987,IL8
13486,728468,IFNAR2
13487,728982,CISH
13488,725766,ZIC2
13489,737350,CLDN18
13490,715636,PIGH
13491,736161,RIPK2
13492,725296,PRKCA
13493,731552,OR4D10
13494,730687,CREBBP
13495,732571,PLCB1
13496,736060,CDC42
13497,725171,PRKACB
13498,735353,NDUFV3
13499,715764,PANK4
13500,727292,HLA-F
13501,730583,IL4
13502,722811,CCNE1
13503,731901,ARPC1A
13504,723798,ATP6V0D2
13505,710783,CYP2C9
13506,733599,DYNC2H1
13507,728487,MAP2K2
13508,714760,PMM1
13509,701817,CH25H
13510,739574,STAT5A
13511,740420,CD3D
13512,725759,WNT2B
13513,727997,ITPR2
13514,730934,CAMK2B
13515,732912,CALM2
13516,725607,ETV6
13517,711248,DHDDS
13518,736267,FCGR3B
13519,731326,OR52K2
13520,700096,G6PC
13521,724662,RHEB
13522,710989,UGT1A9
13523,722083,PRLHR
13524,736412,TLR9
13525,727774,PPP2R2B
13526,702745,NME3
13527,725306,PPP3R2
13528,726353,CASP9
13529,732365,EIF4E
13530,721796,IMPA1
13531,703596,GCAT
13532,726488,FCGR2A
13533,736991,CXCL1
13534,715147,MT-CO2
13535,739239,FGF20
13536,702865,DGUOK
13537,720175,RPS6KA3
13538,700583,DHDH
13539,731507,OR10R2
13540,734804,APAF1
13541,735831,ATP6AP1
13542,734170,RAP1B
13543,731290,CAMK2B
13544,737905,BCL2
13545,733581,STX4
13546,703213,CMPK2
13547,705271,TPH1
13548,739065,PPARG
13549,715242,CTPS2
13550,737532,WNT11
13551,733150,AKT1
13552,730594,ICOS
13553,719957,CACNG8
13554,708343,PLA2G10
13555,739747,FN1
13556,729627,NRAS
13557,715180,ATP6V0C
13558,732290,FASN
13559,722009,GRIN3B
13560,727318,ICOS
13561,740308,IL4
13562,735150,SLC25A4
13563,727739,ASH1L
13564,723459,IFNA14
13565,720732,CHRM3
13566,723980,RNF41
13567,737607,PIK3R5
13568,721126,XCL2
13569,723484,MAPK8
13570,732621,ITPR1
13571,724919,CACNA2D3
13572,710765,DHRS4L2
13573,735457,PLCB1
13574,725205,EDNRA
13575,722643,CCND2
13576,702660,PDE1A
13577,702978,PGM2
13578,740743,ADCY5
13579,737194,CFI
13580,737971,FGF9
13581,700097,G6PC2
13582,716843,CCBL2
13583,735592,CCL5
13584,701020,UGT2B28
13585,720615,CAMK4
13586,728284,HLA-DPA1
13587,734258,PIK3R1
13588,704861,ALDH3B2
13589,722324,HTR1E
13590,730886,SOS2
13591,728237,LGMN
13592,706412,MOGS
13593,734891,COX7B
13594,719640,POLD1
13595,727536,SRC
13596,727021,COL6A1
13597,737092,TGFB3
13598,703569,AGXT
13599,714518,BCKDHB
13600,725134,JMJD7-PLA2G4B
13601,727653,CLDN3
13602,738895,TCF7L1
13603,722396,CHRND
13604,706422,DPM1
13605,728261,KLRC4
13606,706884,B4GALT3
13607,721443,PLCB4
