,matlab,python,delta
213647_at,-104.840621,113.49542702481008,-8.654806024810085
213648_at,-76.828373,86.93067904106947,-10.102306041069468
213649_at,-155.928886,155.6310226572128,0.2978633427871955
213650_at,-85.876888,85.81857027241364,0.05831772758635623
213651_at,-177.34881399999998,176.96157972665577,0.38723427334420535
213652_at,-192.75221000000002,198.97573314954587,-6.223523149545855
213653_at,-135.713445,142.7994481439294,-7.086003143929389
213654_at,-105.72761200000001,106.00552046654762,-0.2779084665476148
213655_at,-153.766828,153.3678875402464,0.3989404597536179
213656_s_at,-124.15272399999999,127.03763465029729,-2.8849106502973
213657_s_at,-106.871982,113.5627526056539,-6.690770605653896
213658_at,-145.163828,145.3290595157333,-0.16523151573329642
213659_at,-135.92336799999998,133.3162863063631,2.6070816936368715
213660_s_at,-166.239322,176.21508360204493,-9.97576160204494
213661_at,-185.74607,186.8611534795055,-1.1150834795055005
213662_at,-184.113318,184.12722454710004,-0.013906547100049238
213663_s_at,-141.195731,203.87801191763046,-62.682280917630465
213664_at,-186.309114,186.4148870289483,-0.10577302894830609
213665_at,-164.33328600000002,163.138784181736,1.1945018182640013
213666_at,-136.31591799999998,134.2480081479021,2.06790985209787
213667_at,-153.366485,161.5156132440799,-8.14912824407989
213668_s_at,-184.289557,184.3539264150308,-0.06436941503079652
213669_at,-183.366232,187.31298724998567,-3.946755249985671
213670_x_at,-153.791574,159.75025162073047,-5.9586776207304695
213671_s_at,-140.395006,140.21010350046927,0.1849024995307218
213672_at,-183.52595300000002,181.8843194825187,1.6416335174813241
213673_x_at,-166.597836,167.39769582549843,-0.7998598254984302
213674_x_at,-230.49404900000002,233.87757450694718,-3.3835255069471657
213675_at,-111.724994,115.46437462895892,-3.7393806289589264
213676_at,-176.24496100000002,176.9737808600063,-0.7288198600062685
213677_s_at,-87.267386,97.46059585874715,-10.193209858747153
213678_at,-189.484151,189.2206366328426,0.2635143671573985
213679_at,-141.874148,140.99202678898783,0.8821212110121621
213680_at,-261.377639,262.1184321700283,-0.7407931700283257
213681_at,-125.494685,126.58151732531663,-1.086832325316621
213682_at,-151.245204,150.4194093017161,0.8257946982839144
213683_at,-177.079502,178.86046258604168,-1.7809605860416866
213684_s_at,-156.20765,156.3621037897947,-0.15445378979470092
213685_at,-172.44891,179.83301777878106,-7.384107778781043
213686_at,-53.384827,63.528579383695906,-10.143752383695904
213687_s_at,-111.782602,120.92459716156908,-9.141995161569085
213688_at,-128.09651200000002,127.23406786425112,0.8624441357489019
213689_x_at,-121.35304099999999,123.24397680481012,-1.8909358048101268
213690_s_at,-176.240349,179.0127693801799,-2.772420380179881
213691_at,-155.530227,157.41172972116996,-1.8815027211699658
213692_s_at,-186.66886200000002,185.30257873760667,1.3662832623933525
213693_s_at,-240.912831,242.7344957083565,-1.8216647083564794
213694_at,-119.91776899999999,118.95964927657704,0.9581197234229535
213695_at,-192.302197,192.936517906593,-0.6343209065929898
213696_s_at,-156.962518,166.13081762786126,-9.168299627861273
213697_at,-168.29036399999998,168.1082593108936,0.18210468910638156
213698_at,-180.408918,183.42310050598104,-3.01418250598104
213699_s_at,-102.09229599999999,111.98742517552101,-9.89512917552102
213700_s_at,-53.194143999999994,61.177537652663794,-7.9833936526638
213701_at,-114.45353600000001,118.82107555082145,-4.367539550821434
213702_x_at,-116.921677,123.83857296570295,-6.916895965702949
213703_at,-183.511103,182.164708316242,1.3463946837579783
213704_at,-111.00085,121.06288180914461,-10.062031809144614
213705_at,-76.538464,84.0738287834161,-7.5353647834160995
213706_at,-164.181822,170.50624758416666,-6.324425584166647
213707_s_at,-207.22401100000002,207.30636395098875,-0.08235295098873507
213708_s_at,-48.551124,52.50656167901368,-3.955437679013677
213709_at,-177.353649,177.5495458835833,-0.19589688358331614
213710_s_at,-173.404003,173.73678963902057,-0.3327866390205827
213711_at,-166.564423,168.527278519557,-1.9628555195569959
213712_at,-210.832429,211.97447450604196,-1.142045506041967
213713_s_at,-185.125218,185.69205757100903,-0.5668395710090408
213714_at,-182.285931,182.02331511757623,0.26261588242377343
213715_s_at,-192.377525,191.26727459127173,1.1102504087282625
213716_s_at,-183.624644,183.7090345529305,-0.08439055293050046
213717_at,-141.28253899999999,146.42481867016116,-5.142279670161173
213718_at,-116.539781,117.1410758816991,-0.60129488169909
213719_s_at,-173.1841,178.3913888639968,-5.2072888639968085
213720_s_at,-148.250163,153.25107949512284,-5.000916495122851
213721_at,-188.300703,188.40697038035776,-0.10626738035776384
213722_at,-174.627547,175.18108589379003,-0.5535388937900336
213723_s_at,-150.22796200000002,150.036001814658,0.19196018534202608
213724_s_at,-137.259174,148.01248590180086,-10.753311901800856
213725_x_at,-140.35435900000002,140.26304066677193,0.09131833322808802
213726_x_at,-93.03706899999999,101.49208054107842,-8.455011541078434
213727_x_at,-189.90203300000002,198.16080090835504,-8.258767908355026
213728_at,-151.505678,151.94660481970143,-0.44092681970144554
213729_at,-118.71866100000001,123.5846915388645,-4.866030538864493
213730_x_at,-87.283597,93.59358505102061,-6.3099880510206106
213731_s_at,-174.868415,175.96847985266155,-1.1000648526615464
213732_at,-140.029127,139.27116298996575,0.7579640100342431
213733_at,-138.444301,136.41729823028524,2.0270027697147555
213734_at,-129.62219299999998,138.25162681247045,-8.629433812470467
213735_s_at,-90.608067,102.40696250777799,-11.798895507777985
213736_at,-203.972978,203.94433591387312,0.028642086126893673
213737_x_at,-125.79205900000001,133.52316431762654,-7.731105317626529
213738_s_at,-167.783916,169.96316175540736,-2.1792457554073508
213739_at,-168.748276,168.8692118664303,-0.12093586643030108
213740_s_at,-151.45258700000002,154.15216959008234,-2.699582590082315
213741_s_at,-148.689334,148.71785163830737,-0.028517638307363313
213742_at,-121.26850400000001,130.77405644983804,-9.505552449838035
213743_at,-99.954144,109.99410996225825,-10.03996596225825
213744_at,-160.079135,158.8832332183757,1.1959017816243147
213745_at,-200.92398,202.29009742964365,-1.3661174296436513
213746_s_at,-162.02469299999998,160.36333417459196,1.6613588254080298
213747_at,-185.271136,189.47733078249846,-4.206194782498443
213748_at,-124.057148,123.84122947406865,0.2159185259313432
213749_at,-173.115997,173.55634357613087,-0.440346576130878
213750_at,-141.016029,140.211023751373,0.8050052486269976
213751_at,-177.153356,177.42862038507747,-0.2752643850774632
213752_at,-179.223248,183.28102741950514,-4.057779419505124
213753_x_at,-80.708895,81.68073955995443,-0.9718445599544339
213754_s_at,-147.49631399999998,157.33759876709013,-9.841284767090144
213755_s_at,-162.970239,163.18415066531026,-0.2139116653102633
213756_s_at,-193.191914,192.13524307361703,1.0566709263829637
213757_at,-81.14522099999999,91.43442134612431,-10.289200346124318
213758_at,-153.178009,156.37597330035084,-3.197964300350833
213759_at,-134.46775300000002,135.02950899472313,-0.5617559947231143
213760_s_at,-141.864848,140.1190492150327,1.7457987849672918
213761_at,-88.359775,98.04564020115782,-9.685865201157824
213762_x_at,-94.04027099999999,104.0481134298743,-10.007842429874316
213763_at,-178.921684,178.49664102553368,0.4250429744663222
213764_s_at,-191.696195,216.41265370462048,-24.716458704620493
213765_at,-192.994748,194.29801003123168,-1.3032620312316965
213766_x_at,-71.790102,76.61899521759243,-4.828893217592423
213767_at,-205.74419699999999,205.84396548913816,-0.09976848913817093
213768_s_at,-166.94665,165.18109446338008,1.765555536619928
213769_at,-136.319321,138.3868744590811,-2.067553459081097
213770_at,-171.849872,171.55340877038705,0.2964632296129537
213771_at,-159.930873,166.69621920965963,-6.76534620965964
213772_s_at,-168.772175,173.53670224262476,-4.764527242624752
213773_x_at,-101.669498,101.93442316907516,-0.2649251690751555
213774_s_at,-147.601008,157.47670525260997,-9.875697252609967
213775_x_at,-51.896417,56.02378662483345,-4.127369624833449
213776_at,-179.816176,188.86539422123076,-9.049218221230745
213777_s_at,-163.496413,172.12997368932554,-8.633560689325549
213778_x_at,-161.542531,161.23356104891025,0.30896995108975034
213779_at,-102.839862,107.63740164032491,-4.7975396403249135
213780_at,-204.214369,206.95036714915307,-2.735998149153062
213781_at,-194.014734,193.67269057837746,0.34204342162254875
213782_s_at,-186.827948,191.24203684804598,-4.414088848045992
213783_at,-180.407475,182.8780263660134,-2.4705513660133818
213784_at,-119.159582,118.4821247442598,0.6774572557401939
213785_at,-106.778892,106.14287661415676,0.6360153858432369
213786_at,-168.170308,108.98364595311259,59.18666204688742
213787_s_at,-176.196505,176.27246013691664,-0.07595513691663314
213788_s_at,-139.27417,137.86633566738357,1.4078343326164315
213789_at,-188.346914,190.00584578919094,-1.6589317891909445
213790_at,-186.114072,185.76512018675666,0.3489518132433318
213791_at,-175.76372,177.96962584829188,-2.205905848291877
213792_s_at,-176.67834299999998,186.54696442747067,-9.868621427470686
213793_s_at,-139.577311,139.7608779033295,-0.18356690332947778
213794_s_at,-97.498811,98.62681147729836,-1.1280004772983574
213795_s_at,-66.462639,75.67898606399545,-9.216347063995457
213796_at,-271.123102,271.5384570992935,-0.41535509929349246
213797_at,-163.070149,162.94544026864315,0.12470873135683291
213798_s_at,-144.86203700000002,150.00659005428935,-5.144553054289332
213799_s_at,-169.22103,177.81802518024062,-8.596995180240611
213800_at,-173.358853,182.86173359799074,-9.502880597990725
213801_x_at,-143.44296,149.37294024168799,-5.929980241687986
213802_at,-198.058865,198.38273757883914,-0.32387257883914344
213803_at,-155.770384,154.42497567827795,1.3454083217220614
213804_at,-159.83018700000002,151.90983095047602,7.920356049524003
213805_at,-193.48434699999999,193.83979913137782,-0.35545213137783094
213806_at,-115.716895,122.85299047152219,-7.1360954715221965
213807_x_at,-179.493561,170.85519617000764,8.638364829992355
213808_at,-215.15783900000002,215.36511702512203,-0.2072780251220081
213809_x_at,-120.18544299999999,128.7974888760404,-8.612045876040412
213810_s_at,-141.88605800000002,141.54813119654602,0.33792680345399617
213811_x_at,-69.10829,72.60276479897026,-3.494474798970259
213812_s_at,-161.15643899999998,160.46423315772952,0.6922058422704538
213813_x_at,-113.704174,120.98388832560452,-7.27971432560453
213814_s_at,-178.516868,177.3211917892499,1.1956762107500936
213815_x_at,-184.396322,187.6795105708749,-3.2831885708748985
213816_s_at,-176.18440900000002,177.61655588318138,-1.4321468831813604
213817_at,-173.442123,174.50845449465209,-1.0663314946520757
213818_x_at,-184.622249,184.48259101637436,0.13965798362565351
213819_s_at,-182.56440800000001,188.98582157970824,-6.421413579708229
213820_s_at,-121.830023,121.93144740204653,-0.10142440204653269
213821_s_at,-177.66197,186.76922996527577,-9.107259965275773
213822_s_at,-163.639672,172.79784735184623,-9.15817535184624
213823_at,-182.587991,182.98887801722327,-0.40088701722328324
213824_at,-155.15393500000002,155.28981194974173,-0.13587694974171427
213825_at,-166.204159,165.7711489746081,0.43301002539189426
213826_s_at,-151.014653,150.66492619623227,0.34972680376773724
213827_at,-135.960803,135.07101197438715,0.8897910256128512
213828_x_at,-124.96993400000001,132.51797471141774,-7.548040711417727
213829_x_at,-135.352023,136.33079662436393,-0.9787736243639245
213830_at,-160.075536,166.73700742182018,-6.661471421820181
213831_at,-257.64587,258.39843527639096,-0.7525652763909534
213832_at,-139.014153,137.06905623559413,1.9450967644058608
213833_x_at,-210.447105,208.2595975733959,2.1875074266040997
213834_at,-164.811964,169.3567343240338,-4.544770324033806
213835_x_at,-71.46469,80.88750492900466,-9.422814929004659
213836_s_at,-110.006184,120.12941055480603,-10.123226554806024
213837_at,-154.019952,154.44146849592738,-0.42151649592739204
213838_at,-181.22718799999998,181.1085877488094,0.11860025119057127
213839_at,-149.99041100000002,145.10784570512624,4.882565294873785
213840_s_at,-161.421881,161.1535395951453,0.26834140485470925
213841_at,-138.809479,147.4315111286877,-8.622032128687692
213842_x_at,-157.432248,155.8044030702488,1.627844929751177
213843_x_at,-158.388611,158.82354338970785,-0.4349323897078534
213844_at,-84.771663,84.84963035702035,-0.07796735702034141
213845_at,-205.605903,205.74072745953887,-0.13482445953886213
213846_at,-148.568206,145.8331498927588,2.7350561072412063
213847_at,-173.267227,178.33422110868918,-5.066994108689187
213848_at,-132.648922,133.73469543597994,-1.0857734359799451
213849_s_at,-156.081531,160.9803130790959,-4.898782079095895
213850_s_at,-55.91151800000001,57.47284817062878,-1.5613301706287714
213851_at,-121.416455,129.51709658513454,-8.10064158513454
213852_at,-121.964871,131.92391316314018,-9.959042163140182
213853_at,-104.88933999999999,104.53784625650447,0.3514937434955243
213854_at,-173.231482,173.50345826399905,-0.2719762639990506
213855_s_at,-141.266445,140.97416313778618,0.29228186221382657
213856_at,-185.805586,192.60035947269859,-6.79477347269858
213857_s_at,-157.116434,157.10573826244445,0.010695737555550977
213858_at,-189.65878600000002,190.14065024311918,-0.481864243119162
213859_x_at,-108.00548,108.4220324757164,-0.41655247571640075
213860_x_at,-71.777648,81.73394363390324,-9.956295633903238
213861_s_at,-113.010669,117.09779253977348,-4.087123539773486
213862_at,-163.281125,163.00099187553744,0.2801331244625658
213863_s_at,-181.64278000000002,183.55520858927355,-1.9124285892735315
213864_s_at,-141.566786,150.81154592424593,-9.244759924245926
213865_at,-193.642459,200.20797186721754,-6.565512867217535
213866_at,-182.153346,181.86057050819736,0.29277549180264373
213867_x_at,-108.158022,115.76372103560765,-7.605699035607643
213868_s_at,-174.542069,172.29650685345027,2.24556214654973
213869_x_at,-108.55366599999999,118.36180000534158,-9.808134005341586
213870_at,-197.49257,198.93917955822621,-1.4466095582262142
213871_s_at,-188.246025,185.90591244879317,2.340112551206829
213872_at,-130.439926,136.04394980586727,-5.604023805867257
213873_at,-163.457471,162.33283493980844,1.1246360601915626
213874_at,-172.1034,179.5492859021485,-7.445885902148518
213875_x_at,-124.304032,124.12657287189816,0.1774591281018445
213876_x_at,-87.17115,93.89140894774293,-6.720258947742934
213877_x_at,-158.118009,158.20621902339417,-0.0882100233941685
213878_at,-97.475302,97.30307091592556,0.17223108407443988
213879_at,-80.708271,85.71177729982494,-5.003506299824949
213880_at,-203.41513600000002,206.3144613294292,-2.899325329429189
213881_x_at,-26.399265000000003,55.70396068946309,-29.304695689463085
213882_at,-204.03281,203.40563081354026,0.627179186459756
213883_s_at,-85.561352,88.12978112277997,-2.5684291227799747
213884_s_at,-128.637388,127.13936675393977,1.498021246060219
213885_at,-100.225204,99.07125143208509,1.1539525679149136
213887_s_at,-144.142786,144.37385061320035,-0.23106461320034555
213888_s_at,-121.57966299999998,142.07031841649,-20.49065541649003
213889_at,-185.260092,184.33711638292436,0.9229756170756218
213890_x_at,-174.025116,183.5596209407686,-9.534504940768613
213891_s_at,-136.977674,146.65260864334513,-9.674934643345125
213892_s_at,-131.06383799999998,131.72391592468836,-0.6600779246883803
213893_x_at,-87.977681,96.40009899257267,-8.422417992572662
213894_at,-189.249068,188.61923324991957,0.6298347500804198
213895_at,-178.363501,175.54804878151631,2.815452218483699
213896_x_at,-158.05852,158.24578431837688,-0.18726431837689006
213897_s_at,-154.571452,154.06612932104204,0.5053226789579526
213898_at,-139.15097,138.80753508615388,0.34343491384612435
213899_at,-129.086401,143.91475838945615,-14.828357389456158
213900_at,-142.435626,141.44515221710645,0.9904737828935595
213901_x_at,-170.383148,170.8485879897254,-0.4654399897253825
213902_at,-143.676677,153.65335135367346,-9.976674353673445
213903_s_at,-194.752816,200.69574024126732,-5.94292424126732
213904_at,-139.444097,200.34874948564192,-60.90465248564192
213905_x_at,-156.540908,165.57626127663056,-9.035353276630559
213906_at,-192.931738,193.176913330173,-0.24517533017299797
213907_at,-147.706029,146.8234120217593,0.8826169782406907
213908_at,-26.114917000000002,92.82263992271967,-66.70772292271967
213909_at,-173.995584,175.62882993223536,-1.6332459322353543
213910_at,-222.731895,223.64213463024035,-0.9102396302403406
213911_s_at,-123.690799,113.87085506253943,9.819943937460565
213912_at,-183.740228,184.00634317612017,-0.26611517612016655
213913_s_at,-192.52702,195.52892031150063,-3.001900311500634
213914_s_at,-149.421447,149.63752920832067,-0.21608220832067104
213915_at,-174.63681100000002,182.85185739140675,-8.21504639140673
213916_at,-144.168747,143.39200205517227,0.7767449448277262
213917_at,-168.283396,175.97865883766846,-7.6952628376684515
213918_s_at,-107.440294,117.3901189125852,-9.9498249125852
213919_at,-126.829811,126.66680996644698,0.16300103355303008
213920_at,-184.572325,184.077303206661,0.4950217933389922
213921_at,-203.724074,203.69300944158363,0.03106455841637512
213922_at,-122.602875,129.60924052145768,-7.006365521457681
213923_at,-115.72835400000001,124.92409219172816,-9.195738191728154
213924_at,-173.35591499999998,179.07510450990597,-5.719189509905988
213925_at,-203.87327,207.00043626485905,-3.1271662648590564
213926_s_at,-130.81912,131.46751594477252,-0.6483959447725169
213927_at,-100.51655,101.48019604749531,-0.9636460474953168
213928_s_at,-154.52811,149.87804945271097,4.65006054728903
213929_at,-129.22926,130.18457679571128,-0.9553167957112692
213930_at,-80.85026500000001,85.06813753290272,-4.217872532902717
213931_at,-141.418734,151.59053971050758,-10.171805710507584
213932_x_at,-125.38648400000001,130.50657013454514,-5.120086134545133
213933_at,-167.016242,168.34896219569038,-1.3327201956903707
213934_s_at,-180.918404,180.71823772346917,0.20016627653083674
213935_at,-106.576066,112.7418415305379,-6.1657755305379
213936_x_at,-182.927255,185.4052398013003,-2.4779848013002947
213937_s_at,-180.137576,180.33628638210462,-0.19871038210462189
213938_at,-201.478151,201.33119863889175,0.14695236110824794
213939_s_at,-160.090779,160.81729906496463,-0.7265200649646317
213940_s_at,-93.955035,102.15768578005107,-8.202650780051073
213941_x_at,-76.457769,110.3091832631001,-33.8514142631001
213942_at,-179.878166,182.05872935106584,-2.1805633510658424
213943_at,-194.167653,193.55516193438777,0.6124910656122324
213944_x_at,-84.48702,93.69532535231518,-9.208305352315179
213945_s_at,-75.430494,79.26545063391923,-3.8349566339192336
213946_s_at,-174.888053,179.22054368635617,-4.332490686356152
213947_s_at,-147.450334,155.36954750410132,-7.919213504101322
213948_x_at,-203.667081,204.0163704233141,-0.3492894233141044
213949_s_at,-167.711748,174.38488595247702,-6.6731379524770205
213950_s_at,-197.420961,196.81793524225097,0.6030257577490374
213951_s_at,-94.13388,103.72448458084943,-9.59060458084943
213952_s_at,-157.114781,155.00767076296242,2.107110237037574
213953_at,-213.543973,213.8689084539031,-0.32493545390309464
213954_at,-173.359941,173.26083104798988,0.09910995201011019
213955_at,-138.735737,148.93874527291086,-10.203008272910864
213956_at,-124.286722,126.148132646813,-1.861410646812999
213957_s_at,-146.972474,146.13973176557278,0.8327422344272293
213958_at,-185.598124,186.27414045587642,-0.6760164558764075
213959_s_at,-168.211944,167.2710770111098,0.9408669888901784
213960_at,-179.619423,179.65876239166343,-0.039339391663418155
213961_s_at,-152.097929,155.02183464478935,-2.9239056447893574
213962_s_at,-191.233451,196.66794143396268,-5.434490433962679
213963_s_at,-194.106546,192.67035933471925,1.4361866652807578
213964_x_at,-186.629729,189.70955478960485,-3.079825789604854
213965_s_at,-169.687936,172.80877390931965,-3.120837909319647
213966_at,-178.36436799999998,178.41107801036003,-0.04671001036004441
213967_at,-179.01671100000002,183.95789650542662,-4.941185505426603
213968_at,-160.884727,162.1632123166877,-1.2784853166876928
213969_x_at,-154.679652,155.63663079572095,-0.9569787957209428
213970_at,-165.843549,165.49319089622568,0.35035810377431176
213971_s_at,-93.69069499999999,94.77584585727567,-1.0851508572756785
213972_at,-159.533123,160.27793817972758,-0.7448151797275955
213973_at,-196.468422,196.54280951426932,-0.07438751426931844
213974_at,-147.044493,146.04799827551096,0.9964947244890254
213975_s_at,-203.95468400000001,218.94123229783224,-14.986548297832229
213976_at,-172.10693799999999,172.40818430586083,-0.3012463058608432
213977_s_at,-134.231898,136.27030854129916,-2.0384105412991573
213978_at,-159.051535,165.26384323205525,-6.21230823205525
213979_s_at,-99.80339000000001,109.61494800892764,-9.811558008927634
213980_s_at,-192.70003300000002,191.13475755779834,1.5652754422016812
213981_at,-145.436242,144.24677465069644,1.1894673493035555
213982_s_at,-122.72814199999999,130.6141892606567,-7.88604726065671
213983_s_at,-208.33608,208.56720358471821,-0.2311235847182047
213984_at,-154.404898,153.52646853252662,0.8784294674733815
213985_s_at,-193.154635,193.03178785923754,0.12284714076247383
213986_s_at,-186.932482,186.84731883626392,0.08516316373606969
213987_s_at,-122.792552,127.18351190604608,-4.390959906046078
213988_s_at,-213.004598,214.24878748395182,-1.2441894839518284
213989_x_at,-187.387115,186.41287023926418,0.9742447607358145
213990_s_at,-172.60906599999998,173.20573851629007,-0.5966725162900843
213991_s_at,-119.197552,179.12528208882483,-59.92773008882483
213992_at,-196.858768,197.71853844662752,-0.8597704466275218
213993_at,-145.834804,182.2947084956017,-36.459904495601705
213994_s_at,-160.230728,169.8902165755578,-9.659488575557788
213995_at,-138.797093,138.11442032754638,0.6826726724536059
213996_at,-181.93111499999998,182.55491078646796,-0.62379578646798
213997_at,-161.466633,171.8124949853966,-10.345861985396596
213998_s_at,-164.5718,165.0471069889737,-0.47530698897369916
213999_at,-181.75771899999998,182.93292848192058,-1.1752094819206036
214000_s_at,-194.919378,196.02676770525653,-1.1073897052565371
214001_x_at,-93.481639,99.36235598551853,-5.880716985518532
214002_at,-173.958068,178.39992676785758,-4.441858767857582
214003_x_at,-149.719911,151.85245146011204,-2.1325404601120397
214004_s_at,-67.78312700000001,68.45208049835698,-0.66895349835697
214005_at,-94.64155,103.57210614755218,-8.930556147552181
214006_s_at,-146.59143400000002,146.42836731751382,0.16306668248620326
214007_s_at,-168.39927600000001,168.26856836960908,0.1307076303909298
214008_at,-151.79765700000002,152.6550809911929,-0.8574239911928885
214009_at,-148.15857,146.890710287627,1.2678597123729958
214010_s_at,-123.346616,126.8100850602273,-3.463469060227297
214011_s_at,-113.784269,114.88911178040902,-1.1048427804090295
214012_at,-190.49008899999998,188.04991758427096,2.4401714157290257
214013_s_at,-185.544122,183.8647900863146,1.6793319136853881
214014_at,-121.98340900000001,127.44362363405862,-5.460214634058616
214015_at,-170.602296,170.96101582973353,-0.35871982973353056
214016_s_at,-170.420489,170.99761043210975,-0.5771214321097489
214017_s_at,-165.80197900000002,166.19205810243494,-0.3900791024349246
214018_at,-150.569983,153.73816235568228,-3.1681793556822697
214019_at,-178.148844,184.64677677832816,-6.497932778328163
214020_x_at,-163.163207,163.95606357017166,-0.792856570171665
214021_x_at,-198.147479,201.61628810008742,-3.4688091000874124
214022_s_at,-100.604526,109.23161665054697,-8.627090650546961
214023_x_at,-214.200993,220.66692655705526,-6.465933557055251
214024_s_at,-177.125791,180.0237006601729,-2.8979096601728997
214025_at,-195.353527,195.65197789967485,-0.2984508996748332
214026_s_at,-194.733347,200.44999290593128,-5.716645905931273
214027_x_at,-162.638937,163.11619563973414,-0.4772586397341456
214028_x_at,-129.723251,130.75431234939086,-1.0310613493908534
214029_at,-184.491291,187.74633544658323,-3.2550444465832413
214030_at,-87.130719,89.70112900746338,-2.57041000746338
214031_s_at,-186.232103,182.2003100061431,4.031792993856897
214032_at,-160.720075,160.33020489841164,0.38987010158837165
214033_at,-140.541209,148.47086691380608,-7.929657913806068
214034_at,-105.12018700000002,139.73875694476047,-34.61856994476045
214035_x_at,-96.401389,102.8283197568081,-6.426930756808105
214036_at,-158.76845,168.78704767963953,-10.018597679639527
214037_s_at,-120.80309399999999,120.44397271973163,0.3591212802683543
214038_at,-177.254045,183.23609143525283,-5.98204643525284
214039_s_at,-158.19671200000002,162.61954442242708,-4.422832422427064
214040_s_at,-155.695884,157.6607162167548,-1.964832216754786
214041_x_at,-133.947886,146.90703497158356,-12.959148971583545
214042_s_at,-100.091928,109.67315650109187,-9.581228501091871
214043_at,-191.575954,194.18519872495494,-2.609244724954948
214044_at,-187.18999499999998,188.6761204610553,-1.486125461055309
214045_at,-207.197133,206.76957802775604,0.42755497224396777
214046_at,-191.825726,192.4524475027793,-0.6267215027793043
214047_s_at,-119.082462,119.34542215993666,-0.2629601599366538
214048_at,-155.282079,154.51050026720924,0.7715787327907719
214049_x_at,-169.043699,166.3094938753312,2.73420512466879
214050_at,-154.562858,153.93552329967292,0.6273347003270828
214051_at,-176.925882,176.68580054482806,0.24008145517194635
214052_x_at,-144.88641299999998,140.79452679046915,4.091886209530827
214053_at,-173.753676,176.8652110800389,-3.111535080038891
214054_at,-129.46524,128.74921441242213,0.7160255875778603
214055_x_at,-119.80788100000001,126.99791045273946,-7.190029452739452
214056_at,-126.055217,127.32658539497037,-1.2713683949703665
214057_at,-81.972314,82.22228405984043,-0.24997005984043597
214058_at,-99.631405,106.9434438921755,-7.312038892175494
214059_at,-187.304604,185.8994286135108,1.4051753864892191
214060_at,-197.004748,198.9980590118897,-1.9933110118896877
214061_at,-152.24225900000002,151.77092669008096,0.47133230991906316
214062_x_at,-179.171357,185.971764749878,-6.800407749877991
214063_s_at,-220.545421,227.53115037422606,-6.985729374226054
214064_at,-179.81708500000002,185.18254029628238,-5.365455296282363
214065_s_at,-176.535194,175.74997513491732,0.785218865082669
214066_x_at,-101.193441,110.23719057529097,-9.04374957529096
214067_at,-131.99395900000002,141.17255179099547,-9.178592790995452
214068_at,-192.36924199999999,192.5605340911934,-0.19129209119341795
214069_at,-163.27236399999998,163.467116079969,-0.194752079969021
214070_s_at,-182.727591,179.71672384141414,3.010867158585853
214071_at,-201.91921299999998,204.02057817969822,-2.1013651796982344
214072_x_at,-121.820719,121.85869591650626,-0.03797691650626689
214073_at,-150.347042,160.0196185233932,-9.672576523393218
214074_s_at,-167.14966299999998,168.15085249360192,-1.0011894936019416
214075_at,-97.165679,106.16111096451706,-8.995431964517067
214076_at,-174.922627,174.78422590471803,0.13840109528197786
214077_x_at,-140.952991,147.99987443127426,-7.046883431274267
214078_at,-224.76363199999997,228.54506025495326,-3.7814282549532834
214079_at,-236.034517,241.09417454434768,-5.0596575443476866
214080_x_at,-34.447659,73.38716021039247,-38.939501210392464
214081_at,-91.101958,97.16201924766838,-6.060061247668386
214082_at,-184.261015,188.9736931144578,-4.712678114457816
214083_at,-131.420756,131.0029636189701,0.4177923810298978
214084_x_at,-173.794939,173.45217334972133,0.3427656502786647
214085_x_at,-135.98715900000002,135.15770299227657,0.8294560077234507
214086_s_at,-169.521523,168.0112803056709,1.5102426943290936
214087_s_at,-193.001466,201.1689107765454,-8.167444776545409
214088_s_at,-142.611432,141.7021276173658,0.9093043826342182
214089_at,-185.912895,191.15680552856142,-5.243910528561429
214090_at,-174.640774,183.5510914381475,-8.910317438147501
214091_s_at,-137.085542,137.01473711320614,0.07080488679386576
214092_x_at,-170.47141499999998,171.41346201604972,-0.9420470160497416
214093_s_at,-127.153752,126.86275966188286,0.2909923381171353
214094_at,-114.04495800000001,118.81498078794897,-4.77002278794896
214095_at,-134.08948999999998,134.2754557340245,-0.18596573402450645
214096_s_at,-142.56991299999999,152.30469093660437,-9.734777936604388
214097_at,-155.15864299999998,160.92477014802446,-5.766127148024481
214098_at,-101.573465,102.06670060711103,-0.493235607111032
214099_s_at,-180.010715,180.105699234005,-0.09498423400498268
214100_x_at,-146.614191,153.0001854026523,-6.385994402652301
214101_s_at,-150.003278,150.08071238450086,-0.0774343845008616
214102_at,-83.536734,91.45539013642524,-7.918656136425241
214103_s_at,-184.903729,192.27795142542533,-7.37422242542533
214104_at,-158.921381,157.77508040898513,1.1463005910148638
214105_at,-151.050825,148.94835808172124,2.1024669182787648
214106_s_at,-166.6427,168.4004326825426,-1.7577326825426098
214107_x_at,-116.55891000000001,118.22498373420137,-1.6660737342013618
214108_at,-117.96546799999999,123.59865436254333,-5.633186362543341
214109_at,-140.902699,149.36935373971826,-8.466654739718251
214110_s_at,-175.94779499999999,175.58151105742166,0.3662839425783204
214111_at,-193.664863,194.029320484059,-0.3644574840590167
214112_s_at,-25.991239999999998,34.638939162779636,-8.647699162779638
214113_s_at,-80.401975,90.64377803128585,-10.241803031285855
214114_x_at,-63.344688,65.30790616303197,-1.963218163031975
214115_at,-196.43385700000002,197.2576640543503,-0.8238070543502829
