cell_id	cluster	umap_x	umap_y
1864	2	-2.67618	10.7158
1865	1	2.57142	11.7805
1866	2	-1.9418	6.62583
1867	6	14.604	13.266
1868	2	-1.84936	7.87054
1869	0	-7.33485	9.58841
1870	6	15.0768	14.1678
1871	5	2.06806	13.8758
1872	0	-7.2853	9.99363
1873	0	-4.99835	10.8917
1874	5	1.09258	13.2882
1875	7	4.1558	13.6444
1876	4	4.23709	5.2837
1877	3	-0.219127	4.1428
1878	5	-0.202827	12.8089
1879	0	-6.69818	9.92147
1880	7	4.5695	13.0759
1881	7	4.3149	13.1238
1882	5	-0.432338	12.5788
1883	5	-1.41014	11.6481
1884	1	1.68896	8.90527
1885	2	-3.38575	10.7937
1886	0	-7.26349	10.0829
1887	5	1.81742	12.4063
1888	0	-6.12423	10.8049
1889	5	0.691569	10.9034
1890	1	0.382091	5.92164
1891	7	4.27302	13.3898
1892	2	-1.51401	8.19304
1893	0	-3.83657	8.9846
1894	7	4.09453	13.0544
1895	0	-4.04248	9.34933
1896	0	-7.3125	9.04241
1897	2	-2.01792	7.92005
1898	5	1.64919	12.1469
1899	2	-0.902334	8.93358
1900	6	13.6058	13.6732
1901	2	-0.575395	7.99269
1902	5	-0.398687	12.9219
1903	3	-0.901997	6.03252
1904	0	-5.88938	7.04747
1905	2	-0.0053685	8.99479
1906	10	-4.10991	6.73513
1907	1	1.58926	8.80277
1908	3	0.0583626	4.86955
1909	6	14.3734	13.1354
1910	4	5.64734	6.49731
1911	7	3.11433	13.1717
1912	4	4.08325	9.24768
1913	5	1.04971	12.6924
1914	3	-1.34799	4.24338
1915	4	5.80963	7.85344
1916	5	0.763862	11.882
1917	2	-2.75438	9.91526
1918	5	0.565594	12.1537
1919	5	1.66671	12.1874
1920	0	-4.09275	10.0568
1921	0	-4.54851	11.1319
1922	3	0.105449	5.46697
1923	5	2.00957	13.9016
1924	5	0.827924	12.4879
1925	5	1.99374	13.9538
1926	3	-4.05723	4.59129
1927	1	1.18825	6.08455
1928	0	-6.10439	10.5787
1929	3	0.361891	4.68817
1930	3	-1.32422	4.18993
1931	3	-1.79304	3.79674
1932	2	-0.273047	7.38564
1933	0	-6.38181	9.92139
1934	1	1.0909	7.54645
1935	2	-2.47146	9.72666
1936	3	-0.780014	3.60802
1937	0	-7.96204	9.26982
1938	4	6.35716	8.71982
1939	2	-2.32365	10.718
1940	0	-8.28737	9.17982
1941	6	14.249	13.3398
1942	3	-0.927578	3.71522
1943	4	5.11944	7.52898
1944	2	-0.840197	6.67467
1945	3	-4.27088	5.03003
1946	4	5.3284	9.37406
1947	4	3.93093	6.58052
1948	3	-1.02628	3.98313
1949	9	-3.95957	5.21699
1950	0	-6.06966	8.43687
1951	5	-1.26176	12.0295
1952	0	-1.67011	11.4415
1953	0	-3.46436	9.01952
1954	3	-2.26686	4.30365
1955	2	-1.78918	9.56297
1956	1	0.916435	5.524
1957	5	1.88038	13.7453
1958	0	-6.09763	9.22961
1959	0	-3.65956	10.3811
1960	4	6.32617	8.1961
1961	5	1.80223	12.4024
1962	6	12.8158	12.959
1963	5	0.89892	12.9097
1964	4	6.24899	6.40302
1965	7	4.63826	12.2311
1966	3	-0.574405	4.22123
1967	3	-0.0338674	5.58097
1968	4	5.92782	6.05467
1969	5	0.0578727	12.2592
1970	0	-2.3979	11.2181
1971	2	-2.52838	10.5358
1972	0	-3.81217	7.1891
1973	3	-0.374553	3.93507
1974	2	-1.51479	6.52298
1975	3	0.853574	3.99045
1976	7	4.49668	12.6632
1977	3	-3.55307	5.14187
1978	3	-3.10464	4.71113
1979	3	0.629769	5.12468
1980	5	-1.3409	12.0074
1981	5	1.44653	12.9728
1982	0	-3.65709	10.2748
1983	0	-6.89379	8.84183
1984	3	-3.61864	4.79931
1985	0	-7.93877	8.8803
1986	10	-2.71281	6.46612
1987	5	-0.524721	12.5545
1988	0	-5.13301	6.69719
1989	4	4.2753	6.96111
1990	4	6.39178	6.8632
1991	0	-6.33173	10.6824
1992	1	1.55186	9.26309
1993	4	4.33149	6.06314
1994	2	-0.185402	9.06804
1995	7	4.06243	13.6196
1996	5	-0.833661	12.4054
1997	0	-4.00097	10.5266
1998	0	-5.27384	10.5575
1999	1	1.17239	8.65067
2000	1	2.19713	8.69567
2001	3	-0.307768	4.49421
2002	1	1.11761	6.96724
2003	5	1.86843	11.934
2004	0	-5.71089	10.9082
2005	3	-1.89397	3.3822
2006	7	3.61047	12.9832
2007	0	-4.3878	10.7089
2008	6	13.0977	13.7102
2009	1	2.39675	9.18341
2010	1	1.55844	5.58759
2011	4	5.82958	9.05122
2012	1	2.47983	8.69788
2013	3	-2.04397	4.62589
2014	0	-5.0346	10.4526
2015	6	14.5672	13.491
2016	0	-6.75583	10.4882
2017	4	3.66648	6.52457
2018	1	2.43973	7.67294
2019	5	-0.930954	12.7547
2020	0	-2.19278	11.5368
2021	3	-0.255473	3.49252
2022	9	-5.67248	5.40729
2023	0	-3.95242	10.8857
2024	3	-1.12873	4.51622
2025	4	4.44292	5.34529
2026	0	-3.05354	9.44513
2027	3	-1.61668	5.73231
2028	3	-0.53676	3.84583
2029	0	-5.40969	10.3251
2030	2	-1.1534	7.96979
2031	0	-8.07098	9.52279
2032	3	-0.188918	4.51776
2033	4	6.23125	8.28051
2034	1	0.740895	6.58431
2035	5	-0.25294	12.0543
2036	2	-1.41419	6.77235
2037	0	-4.89085	10.9867
2038	3	-2.99826	4.40054
2039	5	1.83943	13.9687
2040	0	-4.07823	9.46349
2041	3	0.533723	4.88593
2042	2	-1.00011	7.93828
2043	7	4.5938	13.0113
2044	3	0.219672	5.52281
2045	1	0.907972	8.11579
2046	3	-3.8001	4.67563
2047	5	2.2139	13.9678
2048	6	14.1801	13.6655
2049	3	-2.61683	4.91153
2050	6	14.6827	12.6255
2051	3	0.380064	3.8639
2052	1	2.23838	7.93026
2053	10	-4.04045	6.92983
2054	4	6.14038	7.18817
2055	4	5.97472	9.09874
2056	1	0.72522	6.00761
2057	5	0.0657021	12.1391
2058	2	-1.14374	9.15692
2059	6	13.9094	13.5928
2060	2	-0.843231	7.69463
2061	4	5.66447	7.9755
2062	1	1.37127	5.82552
2063	3	-0.561067	5.91308
2064	3	-2.92723	4.80876
2065	2	-1.73695	10.4388
2066	4	6.06656	5.83312
2067	0	-6.26901	7.9749
2068	2	-2.34939	10.5709
2069	4	6.38057	7.97667
2070	4	4.84488	6.0508
2071	4	5.56529	6.91116
2072	5	1.18403	13.2211
2073	9	-4.83203	5.05523
2074	2	-1.43527	11.2957
2075	3	1.20923	5.12789
2076	3	-0.762619	4.00493
2077	4	6.33064	5.79367
2078	4	5.82967	6.26282
2079	0	-4.09564	9.43244
2080	3	-2.75756	5.07956
2081	3	1.66959	3.27147
2082	3	1.28617	3.25225
2083	5	2.23068	13.608
2084	2	-1.79963	10.7456
2085	3	-0.299477	3.66713
2086	5	2.15275	13.8669
2087	10	-3.19409	6.6053
2088	5	-1.00101	12.505
2089	3	0.149986	3.52463
2090	1	1.46346	5.30291
2091	7	2.78526	11.8324
2092	5	-1.20098	11.6196
2093	0	-2.85681	10.7171
2094	5	-0.179733	12.9101
2095	3	0.202132	4.07359
2096	3	0.389736	5.0044
2097	3	-2.57987	5.23214
2098	7	4.44169	13.2739
2099	4	5.09385	6.00344
2100	0	-3.10261	11.165
2101	6	14.3402	13.3012
2102	6	14.8084	12.9215
2103	5	0.694841	12.5238
2104	5	0.703604	12.9673
2105	3	0.455533	3.11978
2106	1	1.75309	6.97008
2107	2	-1.12708	8.36405
2108	7	3.7729	13.3009
2109	3	0.240074	4.78941
2110	0	-4.86467	10.266
2111	0	-1.8981	11.767
2112	4	4.73303	5.03291
2113	2	-0.641882	8.79876
2114	3	0.539395	5.65157
2115	4	5.48439	5.37007
2116	4	4.40701	4.98556
2117	3	-2.00697	3.99985
2118	4	5.1494	5.09791
2119	4	4.59877	5.24378
2120	4	5.10645	8.06785
2121	0	-7.44183	9.66273
2122	0	-6.39422	10.7757
2123	9	-5.16942	5.38784
2124	0	-3.32957	10.1872
2125	0	-3.14313	6.12525
2126	6	14.6318	13.0985
2127	3	-0.152055	5.32323
2128	3	2.27599	3.74375
2129	1	1.45448	6.87113
2130	5	1.43575	12.621
2131	0	-2.69573	9.76851
2132	6	14.3237	12.9336
2133	3	0.813299	4.27046
2134	4	4.08507	6.23203
2135	7	3.9875	13.0623
2136	0	-7.70645	10.1534
2137	0	-7.66995	10.2463
2138	2	-2.49516	7.42142
2139	6	14.664	12.6456
2140	6	14.0619	13.9456
2141	0	-3.94071	8.00253
2142	7	4.62584	13.1698
2143	0	-7.49726	10.1236
2144	5	1.84393	10.6828
2145	1	0.433513	6.72507
2146	9	-6.03426	5.60551
2147	4	3.67269	7.31394
2148	3	-0.445626	3.44267
2149	1	1.30468	9.50285
2150	10	-3.69125	6.84057
2151	3	-2.27549	4.70666
2152	2	-1.63355	7.31045
2153	0	-4.92586	8.39573
2154	3	-4.3128	4.91829
2155	1	1.50561	6.40516
2156	0	-6.02419	10.6936
2157	1	0.321262	7.07724
2158	0	-4.40319	9.55969
2159	3	-2.62816	4.3441
2160	1	1.1208	6.63935
2161	3	-0.486131	4.07401
2162	9	-4.51096	5.2648
2163	3	-1.24968	3.9234
2164	0	-8.1271	9.45962
2165	5	-0.243707	12.6015
2166	5	2.59228	13.9921
2167	7	3.33614	12.7978
2168	4	5.41269	7.75632
2169	4	4.20006	5.03622
2170	6	13.7518	13.5031
2171	5	2.6233	12.7004
2172	1	0.221978	7.17513
2173	3	0.0772542	5.46536
2174	4	6.14583	7.0651
2175	3	-1.13606	3.69656
2176	3	0.37264	4.30848
2177	1	0.310568	5.94618
2178	3	0.0519619	4.8019
2179	0	-5.98188	10.6004
2180	4	4.0231	10.0682
2181	6	13.5021	13.7324
2182	0	-6.56452	10.5891
2183	0	-7.03555	10.2151
2184	4	4.32499	6.52025
2185	5	-0.0648048	12.5291
2186	1	0.335643	6.02487
2187	3	-1.64271	4.31831
2188	0	-5.88493	7.11744
2189	3	-2.7937	5.02501
2190	0	-8.20343	8.97747
2191	0	-8.0649	9.06835
2192	4	3.8543	6.5376
2193	2	-0.419439	6.59021
2194	5	1.28591	12.3016
2195	5	1.9465	14.1466
2196	2	-0.488937	9.63383
2197	3	-1.80714	4.5012
2198	0	-5.92835	10.9775
2199	6	14.4441	13.5383
2200	6	14.4663	14.4904
2201	1	1.1988	5.80888
2202	4	5.95606	8.98041
2203	0	-1.86445	11.7167
2204	5	2.29363	12.5713
2205	9	-5.6128	5.28324
2206	1	0.716813	8.40483
2207	0	-4.22622	9.0338
2208	7	4.07483	12.033
2209	4	4.80172	8.80255
2210	9	-5.14638	5.62856
2211	5	0.965362	11.9626
2212	5	1.42739	13.2112
2213	4	6.26226	8.53324
2214	5	0.901276	12.8329
2215	9	-4.4441	5.38305
2216	3	-1.21436	5.23631
2217	4	4.66422	7.74121
2218	0	-3.98392	8.87652
2219	2	-3.11411	7.59604
2220	0	-2.80589	8.57254
2221	3	0.031657	4.68456
2222	5	1.16503	12.6961
2223	2	-1.16794	7.06723
2224	1	1.9567	7.51467
2225	3	-2.6301	4.49095
2226	3	-0.767407	4.28684
2227	3	-1.64423	4.46918
2228	1	1.60225	7.35147
2229	6	14.8319	12.5899
2230	6	15.5388	13.2594
2231	5	-0.370678	12.1265
2232	2	-1.06504	6.58888
2233	5	0.897686	11.6226
2234	4	6.09555	7.79655
2235	4	5.50255	9.22624
2236	3	-2.75485	5.5071
2237	5	1.9969	13.6534
2238	5	2.21022	12.5947
2239	5	1.85359	13.3076
2240	0	-5.31675	10.0513
2241	3	0.188174	5.42713
2242	2	-0.374086	9.24854
2243	0	-6.41371	10.3078
2244	6	14.8903	12.9124
2245	3	-2.21732	5.67994
2246	4	3.66882	7.57596
2247	1	0.171318	6.29609
2248	3	0.477427	4.22241
2249	0	-3.66101	10.262
2250	7	4.32877	13.3988
2251	3	-1.03629	3.35263
2252	1	-0.139296	6.5852
2253	5	0.167318	12.0338
2254	0	-2.68287	9.55391
2255	6	14.7927	13.852
2256	0	-7.96847	8.87188
2257	1	-0.368141	6.41292
2258	2	-0.940373	6.31642
2259	6	14.2356	13.905
2260	4	5.84242	6.55478
2261	5	0.487229	13.0243
2262	3	-1.33047	4.61749
2263	0	-4.38046	6.50318
2264	7	2.63888	10.6686
2265	0	-6.45749	9.69586
2266	1	0.122159	7.82848
2267	0	-7.96134	9.36619
2268	1	0.616374	8.07214
2269	2	-3.00331	7.89819
2270	2	-2.95994	9.36913
2271	0	-3.10829	9.85806
2272	3	0.202315	5.22275
2273	2	-1.49615	7.5297
2274	0	-2.34643	10.867
2275	0	-6.9146	10.1437
2276	5	2.44285	12.6286
2277	4	6.14806	6.02171
2278	4	6.23904	5.57044
2279	5	2.13515	13.9084
2280	5	0.724463	12.7449
2281	4	5.20933	5.10559
2282	0	-6.40982	10.7827
2283	1	2.13628	8.97192
2284	5	-0.55921	12.4864
2285	3	-0.708521	3.78098
2286	4	6.31507	5.78277
2287	0	-3.37889	10.1963
2288	3	2.15782	3.40742
2289	5	-0.0477487	10.7474
2290	3	-1.83623	4.54741
2291	9	-4.57572	5.21628
2292	3	0.188578	4.83629
2293	2	-2.0285	8.12194
2294	4	6.39956	8.46899
2295	0	-7.01087	10.6
2296	3	0.376423	3.98947
2297	3	-0.695588	4.19677
2298	0	-7.37844	9.21136
2299	9	-5.60743	5.42081
2300	3	0.545003	4.11762
2301	4	4.3039	5.08137
2302	6	14.1343	13.1765
2303	1	2.34654	5.78893
2304	3	-2.46861	3.74835
2305	6	14.4882	13.2313
2306	4	4.48283	6.30986
2307	7	3.09871	13.2431
2308	7	3.20245	12.1021
2309	2	-0.81548	6.62037
2310	3	-1.07639	3.64355
2311	9	-5.97318	5.67534
2312	3	-0.858958	3.91891
2313	5	-0.213475	12.4871
2314	1	0.321498	7.81622
2315	0	-6.69024	9.66695
2316	4	6.13156	5.7496
2317	2	-1.59812	8.61491
2318	5	1.92065	13.402
2319	7	4.07487	10.4086
2320	0	-2.4406	10.8685
2321	0	-2.56168	10.3672
2322	5	-0.831815	11.8096
2323	5	-0.63239	13.0114
2324	2	-1.8875	7.54306
2325	7	5.19102	11.8901
2326	3	-2.75471	4.1955
2327	2	-0.14565	9.91626
2328	5	2.17948	12.6952
2329	2	-1.72527	10.6211
2330	0	-2.98096	11.2502
2331	4	6.27656	8.87982
2332	1	1.09115	7.60892
2333	3	-1.36119	4.23163
2334	1	2.23212	9.25416
2335	3	1.77418	3.14711
2336	0	-3.99873	9.07581
2337	10	-2.68594	6.44146
2338	5	-0.54963	12.3477
2339	3	-0.448444	6.04163
2340	3	-0.349335	4.14487
2341	1	0.956991	6.05428
2342	3	-1.03127	4.90533
2343	5	1.96445	10.6442
2344	5	0.894119	12.5792
2345	1	0.151802	7.63447
2346	5	-0.482385	12.3192
2347	5	-0.134005	12.9835
2348	0	-3.42794	9.2365
2349	3	-0.519623	4.89096
2350	7	4.58564	13.3302
2351	3	-0.350671	4.55753
2352	5	0.908396	12.3636
2353	3	-3.34118	4.52315
2354	7	4.67369	12.7243
2355	9	-5.57744	5.49231
2356	3	1.15169	4.87629
2357	3	0.317847	3.30301
2358	5	1.99921	13.8936
2359	4	6.28111	7.46255
2360	5	0.96627	11.8855
2361	6	14.7691	13.8606
2362	3	-1.87661	4.17783
2363	2	-1.78974	5.57161
2364	7	4.38135	13.2443
2365	0	-4.00936	10.2484
2366	1	0.668806	7.47889
2367	4	6.39369	8.27143
2368	0	-6.239	10.8756
2369	2	-2.54612	10.0637
2370	5	1.74561	10.8096
2371	4	5.98221	7.87612
2372	9	-4.5001	5.58953
2373	5	-1.05007	11.9395
2374	3	1.14002	3.31873
2375	5	-0.550695	12.9476
2376	3	-0.00818486	4.57224
2377	2	-1.76467	8.51031
2378	4	4.25135	6.85802
2379	3	1.50012	3.16231
2380	3	-2.04586	4.86969
2381	6	13.1244	13.6931
2382	3	1.87406	3.15612
2383	0	-4.94409	7.26609
2384	3	-0.414344	4.12183
2385	1	0.994705	7.64257
2386	9	-5.42945	5.28031
2387	2	-1.812	10.0837
2388	6	14.4384	13.7925
2389	5	2.93888	12.897
2390	2	-2.14356	7.26751
2391	4	6.07621	7.92166
2392	4	4.6887	6.30471
2393	3	-0.11705	5.39668
2394	0	-4.94605	8.26897
2395	2	-1.11147	7.30182
2396	3	-2.19514	4.67816
2397	2	-1.17025	7.09997
2398	5	2.1644	13.3722
2399	4	4.69931	5.36433
2400	6	14.7855	12.9557
2401	5	0.586634	12.5187
2402	3	-3.66729	4.69308
2403	0	-6.5531	10.4052
2404	3	-1.47276	4.81364
2405	2	-0.801885	9.64882
2406	3	-1.08889	4.82481
2407	0	-3.1986	9.95865
2408	0	-6.80481	8.23774
2409	0	-6.75051	10.652
2410	3	-1.02295	3.9173
2411	3	0.927772	5.38242
2412	5	1.89744	12.5349
2413	4	6.34521	8.19417
2414	7	4.07447	12.3749
2415	0	-5.22221	10.8268
2416	5	2.24945	13.5281
2417	4	4.51989	6.32497
2418	3	-0.32091	3.64
2419	0	-5.2532	10.1725
2420	0	-4.78215	11.0554
2421	0	-7.50663	9.89492
2422	0	-4.46113	9.85602
2423	6	14.4111	12.7883
2424	5	0.773816	12.1938
2425	3	-1.42743	4.34897
2426	5	1.45177	12.9713
2427	3	-3.48184	5.27042
2428	5	0.921581	12.3528
2429	6	13.9538	13.8027
2430	2	-2.07088	10.1175
2431	2	-1.10737	8.09509
2432	6	14.2158	14.0937
2433	3	-0.932761	4.88672
2434	0	-8.17187	9.33127
2435	3	0.384207	3.10484
2436	3	0.672875	4.1657
2437	2	-2.19905	9.32612
2438	4	3.95582	6.36462
2439	3	0.0977348	4.42438
2440	1	2.24638	8.85077
2441	3	-1.97867	4.48855
2442	3	-0.409559	4.92262
2443	2	-2.08636	10.3988
2444	2	-1.23095	6.67012
2445	4	6.17485	6.66338
2446	4	4.10774	8.57809
2447	2	-0.832448	7.68227
2448	3	1.72185	3.20918
2449	3	1.21549	3.07163
2450	1	2.27116	8.51464
2451	4	5.97551	9.2136
2452	0	-6.14326	9.88773
2453	10	-3.42745	6.82418
2454	0	-5.36716	10.6456
2455	4	6.14527	6.08694
2456	7	3.21761	12.6995
2457	2	-0.664951	7.25192
2458	3	0.939781	3.62192
2459	5	2.15446	14.033
2460	2	-2.34131	6.91046
2461	5	-0.205309	12.1174
2462	3	-0.9901	5.77792
2463	2	0.399298	9.35641
2464	0	-7.2961	8.94978
2465	2	-0.153619	8.86043
2466	0	-7.58948	10.0525
2467	5	1.96271	12.0577
2468	5	0.176916	13.1011
2469	5	0.257255	12.3363
2470	0	-2.87344	10.764
2471	5	-0.112258	11.7906
2472	1	1.69836	5.46399
2473	1	1.37972	5.91324
2474	5	1.05461	13.0844
2475	3	-1.47186	3.53099
2476	2	-1.32372	7.03623
2477	5	0.501672	12.5079
2478	3	0.577918	3.2158
2479	6	13.589	13.3392
2480	6	12.9695	12.6485
2481	3	0.56215	3.28916
2482	0	-5.15757	10.8826
2483	1	1.36406	9.06626
2484	5	2.09288	13.8917
2485	0	-6.75199	9.83218
2486	0	-6.27654	9.7497
2487	7	4.32637	12.9906
2488	2	-1.8918	6.72062
2489	3	-0.530017	4.1726
2490	6	13.9468	13.0932
2491	3	-0.0562085	4.94021
2492	3	1.33086	3.47157
2493	3	-2.12095	3.93768
2494	6	13.8593	13.216
2495	5	-0.679683	12.894
2496	0	-4.56564	10.7134
2497	5	2.34933	11.9096
2498	7	3.62976	12.9545
2499	1	0.819254	7.78516
2500	5	1.38807	12.7425
2501	0	-2.52785	11.3622
2502	3	0.349459	4.27777
2503	9	-5.73422	6.82768
2504	4	4.2263	8.39222
2505	6	13.7073	13.1875
2506	0	-3.85768	10.7127
2507	6	13.7304	12.6822
2508	1	0.782302	6.14909
2509	4	3.6983	8.04901
2510	3	-1.81281	3.62645
2511	1	0.00151301	7.17376
2512	5	1.84334	10.8493
2513	5	1.26627	12.7691
2514	5	1.8366	10.7493
2515	3	-0.781451	4.74871
2516	0	-1.92916	12.1504
2517	4	4.56749	6.47844
2518	7	3.63203	12.1947
2519	4	6.2508	7.94028
2520	4	5.90893	7.47074
2521	4	5.01161	6.158
2522	4	5.63124	7.01982
2523	3	-0.579065	3.85225
2524	5	0.387024	12.2086
2525	0	-4.73264	9.75729
2526	4	5.1358	8.96154
2527	5	1.23642	12.0535
2528	6	14.7942	14.4428
2529	7	4.04127	12.7552
2530	3	0.218568	5.99157
2531	5	0.886161	12.8479
2532	1	1.37237	6.67594
2533	5	-0.453488	12.9763
2534	4	6.23593	6.13173
2535	3	2.04875	3.4351
2536	6	14.1159	13.3037
2537	2	-0.810998	9.54525
2538	3	-1.14255	3.97571
2539	0	-4.17485	8.36196
2540	2	-2.72933	10.0607
2541	3	0.146227	4.6187
2542	0	-6.81191	10.5551
2543	3	-2.30286	4.93607
2544	1	2.01922	9.34228
2545	7	3.78122	10.5737
2546	7	3.64421	13.308
2547	2	-2.20918	8.5358
2548	7	3.60797	12.7935
2549	2	-0.400582	6.32823
2550	2	-2.2496	10.1558
2551	1	2.05249	5.711
2552	5	-0.889185	12.4302
2553	3	-3.29371	5.47674
2554	7	4.6925	13.0178
2555	10	-1.16272	10.1072
2556	3	-2.12001	4.99722
2557	1	-0.516468	6.84726
2558	6	14.861	13.6133
2559	4	4.1329	6.47741
2560	6	14.9616	12.8872
2561	3	0.656154	3.04265
2562	3	-0.835004	4.37625
2563	3	-2.15212	4.62583
2564	9	-4.45188	5.42911
2565	0	-4.20863	10.3162
2566	4	6.16002	6.04033
2567	1	1.47041	7.84575
2568	6	14.078	13.1882
2569	3	-3.03514	4.98512
2570	3	-0.356121	5.70449
2571	0	-6.73524	10.6833
2572	3	0.657109	3.81115
2573	6	14.6724	14.0426
2574	5	-0.69343	12.209
2575	3	-0.560733	3.62659
2576	3	0.644926	4.35061
2577	1	1.80658	8.13406
2578	3	-0.197521	5.7923
2579	0	-2.14186	12.0188
2580	4	1.01794	11.4028
2581	2	-2.48095	9.85615
2582	5	2.40498	13.8259
2583	3	-0.54897	6.94197
2584	0	-4.07979	10.6397
2585	3	-0.551496	3.97203
2586	5	1.97162	12.84
2587	3	-1.5455	4.9228
2588	4	6.19668	7.8115
2589	0	-7.82153	9.76952
2590	4	4.82975	6.17745
2591	7	3.27245	12.5144
2592	3	2.00815	3.10169
2593	6	14.574	13.4156
2594	1	1.17645	7.50625
2595	3	1.71069	3.91257
2596	1	1.09402	5.42932
2597	6	14.6788	13.4752
2598	0	-6.41824	10.8237
2599	7	4.52097	12.6
2600	0	-3.87785	8.77071
2601	5	2.46879	10.4576
2602	3	-1.6117	3.34668
2603	3	-2.19627	6.02259
2604	3	-0.332246	3.94211
2605	4	4.16647	5.15774
2606	0	-3.55148	9.86812
2607	2	-0.261792	8.64191
2608	0	-6.23283	10.824
2609	3	-0.277122	4.35401
2610	0	-3.97176	6.67873
2611	9	-4.26097	5.24703
2612	7	4.37594	13.5134
2613	3	0.199291	5.38359
2614	3	0.240355	4.16122
2615	0	-5.68417	10.402
2616	0	-5.45718	9.76113
2617	2	-1.42966	7.43779
2618	5	-0.518275	12.928
2619	4	4.79022	9.92728
2620	3	-4.30093	4.71715
2621	1	-0.0705832	7.5386
2622	1	1.59158	7.86054
2623	6	14.8123	12.9049
2624	6	13.2777	13.6278
2625	0	-2.94467	10.4224
2626	2	-0.947525	9.40901
2627	3	12.75	13.3028
2628	4	6.08521	7.65187
2629	0	-4.07065	8.08017
2630	3	-0.753861	4.86602
2631	2	-3.10906	10.261
2632	5	1.74453	13.6456
2633	4	4.24011	6.43187
2634	3	0.0947567	4.20713
2635	5	1.53102	12.7491
2636	4	5.89933	7.55938
2637	3	0.450432	4.63635
2638	0	-7.03656	10.2177
2639	6	14.4389	13.4592
2640	0	-4.90758	8.09292
2641	6	14.04	13.3674
2642	0	-3.92545	10.6486
2643	1	3.01158	6.86084
2644	0	-7.92757	9.97992
2645	6	15.2442	13.0041
2646	9	-5.789	5.63069
2647	7	4.37199	13.4798
2648	3	-1.8191	4.70084
2649	4	6.04717	8.08135
2650	0	-7.20174	9.87206
2651	5	-0.580243	12.5329
2652	4	5.5555	5.81879
2653	6	13.4336	12.6888
2654	4	5.78724	6.53882
2655	4	5.9487	7.497
2656	3	-1.23836	4.16008
2657	5	1.55971	13.1813
2658	5	1.53588	13.5825
2659	5	1.19113	12.7314
2660	9	-4.34357	5.18266
2661	9	-5.96007	5.49631
2662	4	5.80398	7.6921
2663	4	4.91851	6.97123
2664	0	-4.61788	11.0333
2665	3	-0.738782	6.02659
2666	2	-2.20359	6.23359
2667	3	-1.69538	4.50909
2668	7	3.56172	12.4777
2669	2	-3.22155	10.2197
2670	10	-3.41302	6.70754
2671	0	-1.0759	11.7462
2672	9	-5.54555	5.42459
2673	0	-2.48475	11.1216
2674	5	1.60902	12.9949
2675	4	6.21123	8.73917
2676	0	-3.162	10.8861
2677	6	14.3274	13.5986
2678	0	-7.59073	8.507
2679	0	-4.01216	10.8596
2680	5	-0.541145	12.7279
2681	4	6.3215	6.63615
2682	1	2.07199	5.75793
2683	3	-0.706275	3.7405
2684	5	1.69813	13.0992
2685	5	1.13925	12.9788
2686	6	13.6588	13.8891
2687	3	0.59924	4.20121
2688	2	-0.90421	6.46578
2689	0	-3.35315	9.69755
2690	0	-5.85745	10.3193
2691	2	-2.48215	10.443
2692	5	1.34916	11.5806
2693	2	-2.31382	9.15426
2694	0	-5.76288	8.3664
2695	4	4.39202	5.12338
2696	1	2.14524	7.17207
2697	3	-2.97094	4.44579
2698	0	-6.68871	8.27955
2699	10	-2.61	6.97352
2700	4	4.54809	8.46166
2701	4	5.26771	9.59724
2702	7	4.53991	12.7034
2703	7	3.97771	13.0157
2704	0	-5.73563	10.9317
2705	2	-2.57425	8.69467
2706	2	-1.69172	8.38614
2707	5	1.66378	12.9813
2708	0	-4.80392	9.73116
2709	1	2.12523	9.27445
2710	3	-0.988907	4.34899
2711	6	14.4425	13.7848
2712	1	1.07755	5.7146
2713	7	3.07682	10.6579
2714	0	-5.72645	9.33951
2715	0	-5.38874	8.51899
2716	0	-7.32739	10.3757
2717	0	-4.36495	8.62875
2718	0	-3.05336	11.427
2719	0	-3.60105	9.45963
2720	4	5.32311	6.4346
2721	0	-3.71417	10.9465
2722	5	0.617147	12.5471
2723	5	2.16487	14.0949
2724	6	15.0874	13.6918
2725	5	0.297093	13.0988
2726	0	-7.6709	9.66893
2727	4	6.37226	7.20906
2728	7	4.18315	12.5999
2729	5	2.07681	13.6671
2730	5	1.9868	13.6689
2731	0	-5.16157	10.8479
2732	1	1.42973	6.75033
2733	6	13.6797	13.0514
2734	3	-0.976848	4.48157
2735	9	-5.719	5.61975
2736	3	1.42953	3.2968
2737	0	-2.97849	8.65105
2738	0	-1.51991	11.7673
2739	7	4.0065	13.4006
2740	3	0.830134	3.24563
2741	0	-6.77186	9.67051
2742	5	-0.606109	11.6932
2743	5	-1.00162	11.6805
2744	6	14.5047	12.936
2745	0	-7.05712	10.3437
2746	6	13.8904	12.4831
2747	0	-5.84978	10.748
2748	3	-0.122891	4.06785
2749	0	-7.48089	9.68817
2750	1	0.706558	7.42604
2751	0	-8.24476	8.83934
2752	0	-8.42297	9.1129
2753	1	1.40089	9.82927
2754	2	-2.82825	10.084
2755	6	14.6825	13.3481
2756	2	-0.536329	9.58095
2757	4	4.62462	9.1619
2758	6	13.9281	13.702
2759	4	5.77974	6.50665
2760	3	0.130012	4.86203
2761	4	6.16828	7.08515
2762	5	0.539456	12.4691
2763	0	-3.09125	10.1016
2764	2	-0.866694	7.26837
2765	2	-1.78412	8.92141
2766	0	-4.98063	7.85832
2767	0	-3.57258	9.31479
